City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Shumskiy,RU,2022-06-28 00:04:46,54.8318,99.1328,72.99,59,63,3.2
294,Akyab,MM,2022-06-28 00:04:46,20.15,92.9,80.42,85,97,5.79
295,Ipixuna,BR,2022-06-28 00:04:47,-1.7625,-48.8043,76.01,82,79,2.39
296,Kawalu,ID,2022-06-28 00:04:47,-7.3817,108.2082,71.6,94,99,1.36
297,Nantucket,US,2022-06-28 00:04:47,41.2835,-70.0995,71.71,88,100,10.36
298,Te Anau,NZ,2022-06-28 00:04:47,-45.4167,167.7167,40.73,81,40,0.43
299,Motygino,RU,2022-06-28 00:04:48,58.1831,94.7592,65.19,95,99,9.08
300,Takab,IR,2022-06-28 00:04:48,36.4009,47.1133,56.75,44,0,2.59
301,Urumqi,CN,2022-06-28 00:04:48,43.801,87.6005,81.55,28,20,8.95
302,Pinawa,CA,2022-06-28 00:04:49,50.1489,-95.8811,64.67,86,65,9.51
303,Benguela,AO,2022-06-28 00:04:49,-12.5763,13.4055,69.87,71,7,2.21
304,Umm Lajj,SA,2022-06-28 00:04:49,25.0213,37.2685,83.1,53,0,7.18
305,Nybro,SE,2022-06-28 00:04:50,56.7446,15.9071,69.04,86,61,4.36
306,Warrnambool,AU,2022-06-28 00:04:50,-38.3833,142.4833,44.82,73,100,11.81
307,Nenjiang,CN,2022-06-28 00:04:50,49.1833,125.2167,72.39,79,53,5.73
308,Poros,GR,2022-06-28 00:04:50,37.4994,23.4536,71.85,63,27,5.61
309,Kizukuri,JP,2022-06-28 00:04:51,40.8061,140.3861,73.81,99,100,4.52
310,Usogorsk,RU,2022-06-28 00:04:51,63.4106,48.6872,41.88,68,65,11.41
311,Glenwood Springs,US,2022-06-28 00:00:56,39.5505,-107.3248,85.12,41,0,5.75
312,Victor Harbor,AU,2022-06-28 00:04:51,-35.5667,138.6167,50.0,75,53,1.99
313,Parabel,RU,2022-06-28 00:04:52,58.6978,81.4825,53.06,89,53,10.98
314,Nouadhibou,MR,2022-06-28 00:04:52,20.931,-17.0347,69.06,79,2,24.45
315,Jieshi,CN,2022-06-28 00:04:52,22.8134,115.8257,82.54,80,70,3.62
316,Camabatela,AO,2022-06-28 00:04:53,-8.1881,15.375,58.96,44,7,1.61
317,Coos Bay,US,2022-06-28 00:04:27,43.3665,-124.2179,79.32,82,20,11.5
318,Toamasina,MG,2022-06-28 00:04:53,-18.1667,49.3833,69.01,79,93,18.88
319,Ust-Nera,RU,2022-06-28 00:04:53,64.5667,143.2,68.52,67,88,7.45
320,Talnakh,RU,2022-06-28 00:04:55,69.4865,88.3972,62.24,47,24,1.7
321,Buraydah,SA,2022-06-28 00:03:06,26.326,43.975,84.24,17,0,9.46
322,Luba,GQ,2022-06-28 00:04:55,3.4568,8.5547,77.99,88,100,7.61
323,Ormara,PK,2022-06-28 00:04:56,25.2088,64.6357,82.58,89,28,10.02
324,Haimen,CN,2022-06-28 00:04:56,23.1935,116.6142,82.08,83,92,2.42
325,Yeppoon,AU,2022-06-28 00:04:56,-23.1333,150.7333,60.58,65,44,14.63
326,Leshukonskoye,RU,2022-06-28 00:04:57,64.8989,45.7622,38.8,80,40,9.71
327,Lompoc,US,2022-06-28 00:04:57,34.6391,-120.4579,94.01,73,0,14.97
328,Nueva Gerona,CU,2022-06-28 00:04:57,21.8833,-82.8,82.96,69,93,2.77
329,Nanortalik,GL,2022-06-28 00:04:57,60.1432,-45.2371,42.78,83,38,6.73
330,Beaverlodge,CA,2022-06-28 00:04:58,55.2166,-119.4361,62.24,66,97,10.51
331,Presidencia Roque Saenz Pena,AR,2022-06-28 00:04:58,-26.7852,-60.4388,62.04,88,100,5.19
332,Marovoay,MG,2022-06-28 00:04:58,-16.1,46.6333,66.58,70,0,5.91
333,Oranjemund,NA,2022-06-28 00:04:59,-28.55,16.4333,69.4,39,0,18.32
334,Povenets,RU,2022-06-28 00:04:59,62.8487,34.8262,44.73,79,56,8.72
335,Buenaventura,CO,2022-06-28 00:04:59,3.8801,-77.0312,74.8,93,74,2.8
336,Byron Bay,AU,2022-06-28 00:05:00,-28.65,153.6167,57.94,74,89,14.34
337,Moyale,KE,2022-06-28 00:05:00,3.5167,39.0584,62.69,75,69,9.8
338,Praia Da Vitoria,PT,2022-06-28 00:01:07,38.7333,-27.0667,67.75,79,60,9.89
339,Hengshui,CN,2022-06-28 00:00:34,37.7322,115.7011,83.43,67,18,6.91
340,Isangel,VU,2022-06-28 00:05:01,-19.55,169.2667,80.17,66,3,7.34
341,Capinota,BO,2022-06-28 00:05:01,-17.7167,-66.2333,61.52,20,31,5.03
342,Korla,CN,2022-06-28 00:05:03,41.7597,86.1469,84.92,16,0,12.82
343,Catabola,AO,2022-06-28 00:05:04,-12.15,17.2833,49.37,62,10,4.23
344,Winnemucca,US,2022-06-28 00:02:06,40.973,-117.7357,100.45,8,0,10.36
345,Vila Franca Do Campo,PT,2022-06-28 00:05:05,37.7167,-25.4333,67.19,86,42,4.12
346,Oxapampa,PE,2022-06-28 00:05:05,-10.5775,-75.4017,58.6,94,48,2.42
347,Channel-Port Aux Basques,CA,2022-06-28 00:05:06,47.5702,-59.1367,57.18,96,66,14.09
348,Castro,BR,2022-06-28 00:01:51,-24.7911,-50.0119,50.97,96,82,4.74
349,Bilma,NE,2022-06-28 00:05:07,18.6853,12.9164,91.45,13,18,3.38
350,Caledon,ZA,2022-06-28 00:02:52,-34.23,19.4265,50.07,53,2,4.05
351,Aras,ES,2022-06-28 00:05:07,42.5617,-2.356,52.21,71,40,6.91
352,Vestmanna,FO,2022-06-28 00:05:08,62.1564,-7.1664,49.12,81,75,11.5
353,Rincon De La Victoria,ES,2022-06-28 00:05:08,36.7172,-4.2758,78.8,36,0,5.93
354,Laguna,US,2022-06-28 00:05:08,38.421,-121.4238,106.75,16,0,10.36
355,Ostersund,SE,2022-06-28 00:05:09,63.1792,14.6357,66.65,82,20,10.36
356,Devils Lake,US,2022-06-28 00:05:10,48.1128,-98.8651,80.71,39,0,11.5
357,Mabaruma,GY,2022-06-28 00:05:10,8.2,-59.7833,74.39,93,95,2.93
358,Sabha,LY,2022-06-28 00:02:56,27.0377,14.4283,90.93,15,23,15.23
359,Rovaniemi,FI,2022-06-28 00:01:48,66.5,25.7167,63.81,63,0,11.5
360,Rio Verde De Mato Grosso,BR,2022-06-28 00:05:10,-18.9181,-54.8442,69.98,46,6,2.55
361,Cabedelo,BR,2022-06-28 00:05:11,-6.9811,-34.8339,72.27,86,55,17.34
362,Longyearbyen,SJ,2022-06-28 00:01:14,78.2186,15.6401,43.95,83,78,2.1
363,Champoton,MX,2022-06-28 00:05:12,19.35,-90.7167,82.29,74,90,12.15
364,Xinqing,CN,2022-06-28 00:05:12,48.2333,129.5,73.42,64,100,6.91
365,Canberra,AU,2022-06-28 00:04:04,-35.2835,149.1281,45.45,78,20,6.91
366,Dutlwe,BW,2022-06-28 00:05:14,-23.9833,23.9,51.89,71,14,12.24
367,Lasa,IT,2022-06-28 00:05:14,46.6166,10.7002,64.36,85,68,2.39
368,Kumo,NG,2022-06-28 00:05:14,10.0447,11.2122,72.45,78,77,6.42
369,Shuyskoye,RU,2022-06-28 00:05:15,59.3736,41.0305,47.62,75,33,5.37
370,Salym,RU,2022-06-28 00:05:15,60.0625,71.4789,48.29,89,100,6.87
371,Mulege,MX,2022-06-28 00:05:16,26.8833,-111.9833,90.45,45,20,6.67
372,Terrell,US,2022-06-28 00:05:16,32.736,-96.2753,91.36,51,40,14.97
373,Mareeba,AU,2022-06-28 00:05:17,-17.0,145.4333,68.72,83,96,7.72
374,Arman,RU,2022-06-28 00:05:17,59.7,150.1667,54.36,79,34,6.69
375,Vila Do Maio,CV,2022-06-28 00:05:18,15.1333,-23.2167,73.58,84,37,13.89
376,Cidreira,BR,2022-06-28 00:05:18,-30.1811,-50.2056,60.76,89,100,9.33
377,Nueva Imperial,CL,2022-06-28 00:02:48,-38.7333,-72.95,47.88,92,100,1.1
378,Adre,TD,2022-06-28 00:05:19,13.4667,22.2,81.75,45,98,9.08
379,Inhambane,MZ,2022-06-28 00:05:19,-23.865,35.3833,67.73,68,85,14.81
380,Megion,RU,2022-06-28 00:05:20,61.0296,76.1136,50.02,94,100,15.43
381,Paramonga,PE,2022-06-28 00:05:20,-10.6667,-77.8333,63.34,85,62,10.58
382,Grand-Santi,GF,2022-06-28 00:05:20,4.25,-54.3833,73.58,98,99,1.9
383,Harper,LR,2022-06-28 00:05:21,4.375,-7.7169,77.38,84,100,10.25
384,Kamakwie,SL,2022-06-28 00:05:21,9.5,-12.2333,75.29,93,70,6.08
385,Coihaique,CL,2022-06-28 00:05:21,-45.5752,-72.0662,40.95,81,100,5.75
386,Ouadda,CF,2022-06-28 00:05:22,8.0777,22.4007,69.3,93,100,1.19
387,Sahuaripa,MX,2022-06-28 00:05:22,29.05,-109.2333,96.08,33,72,9.06
388,Hinesville,US,2022-06-28 00:05:22,31.8469,-81.5959,89.78,46,73,8.23
389,Camopi,GF,2022-06-28 00:05:23,3.1655,-52.3158,72.52,99,83,2.84
390,Mongo,TD,2022-06-28 00:05:23,12.1844,18.693,77.65,71,100,16.02
391,Aracati,BR,2022-06-28 00:05:23,-4.5617,-37.7697,80.29,75,67,11.72
392,Ternate,ID,2022-06-28 00:05:24,0.8,127.4,81.1,76,99,2.82
393,Lamlash,GB,2022-06-28 00:05:24,55.5336,-5.1296,55.49,94,100,19.39
394,Brownsville,US,2022-06-28 00:04:16,25.9018,-97.4975,88.09,72,0,13.8
395,Benton Harbor,US,2022-06-28 00:01:15,42.1167,-86.4542,68.85,48,0,1.01
396,Sandakan,MY,2022-06-28 00:05:25,5.8402,118.1179,78.39,87,100,5.1
397,Montague,US,2022-06-28 00:00:29,42.5356,-72.5351,74.17,60,62,9.24
398,Aksarka,RU,2022-06-28 00:05:25,66.5606,67.7975,44.56,81,100,27.51
399,Vanino,RU,2022-06-28 00:05:25,49.0869,140.2543,64.67,67,2,4.23
400,Shingu,JP,2022-06-28 00:05:26,33.7333,135.9833,84.18,64,28,6.93
401,Sur,OM,2022-06-28 00:05:26,22.5667,59.5289,87.17,67,91,9.42
402,Fairbanks,US,2022-06-28 00:05:23,64.8378,-147.7164,80.6,37,75,6.91
403,Vangaindrano,MG,2022-06-28 00:05:26,-23.35,47.6,63.54,70,86,10.65
404,Olinda,BR,2022-06-28 00:05:27,-8.0089,-34.8553,75.76,84,59,18.34
405,Los Llanos De Aridane,ES,2022-06-28 00:05:27,28.6585,-17.9182,65.95,83,100,17.27
406,Manzanillo,CU,2022-06-28 00:05:27,20.3433,-77.1167,78.62,80,100,3.76
407,Goderich,CA,2022-06-28 00:04:21,43.7501,-81.7165,60.91,79,76,11.21
408,Hokitika,NZ,2022-06-28 00:05:28,-42.7167,170.9667,47.5,81,100,6.4
409,Dabrowa Gornicza,PL,2022-06-28 00:02:34,50.3182,19.2374,74.25,83,31,3.44
410,Bilibino,RU,2022-06-28 00:05:28,68.0546,166.4372,55.71,26,96,5.21
411,Dolores,AR,2022-06-28 00:05:28,-36.3132,-57.6792,43.95,76,69,7.14
412,Kharan,PK,2022-06-28 00:05:30,28.5833,65.4167,91.04,21,6,4.47
413,Ifakara,TZ,2022-06-28 00:05:30,-8.1333,36.6833,66.67,70,81,2.57
414,Tezu,IN,2022-06-28 00:05:30,27.9167,96.1667,74.43,99,100,2.17
415,Antalaha,MG,2022-06-28 00:05:31,-14.9003,50.2788,67.39,81,60,8.86
416,Polunochnoye,RU,2022-06-28 00:05:31,60.8697,60.4153,38.39,83,95,6.2
417,Kysyl-Syr,RU,2022-06-28 00:05:31,63.8986,122.7617,55.13,63,100,6.02
418,Tergnier,FR,2022-06-28 00:05:32,49.6561,3.3011,52.09,83,40,1.63
419,Fortuna,US,2022-06-28 00:05:32,40.5982,-124.1573,67.86,78,0,12.66
420,Santiago Del Estero,AR,2022-06-28 00:05:32,-27.7951,-64.2615,54.45,85,100,7.36
421,Mayuge,UG,2022-06-28 00:05:33,0.4597,33.4803,64.87,87,96,4.05
422,Miri,MY,2022-06-28 00:05:33,4.4148,114.0089,78.24,87,62,4.43
423,Berlevag,NO,2022-06-28 00:05:33,70.8578,29.0864,59.0,58,6,3.44
424,Vetlanda,SE,2022-06-28 00:05:34,57.4289,15.0776,63.23,83,77,3.76
425,Snasa,NO,2022-06-28 00:05:34,64.2457,12.3778,71.76,62,98,5.39
426,Kralendijk,BQ,2022-06-28 00:05:34,12.15,-68.2667,80.58,83,40,9.22
427,Mimon,CZ,2022-06-28 00:05:35,50.6587,14.7247,68.86,98,92,5.3
428,Erdaojiang,CN,2022-06-28 00:05:35,41.7764,126.0319,70.93,98,100,3.65
429,Paamiut,GL,2022-06-28 00:05:35,61.994,-49.6678,41.79,81,67,2.71
430,Saint Anthony,US,2022-06-28 00:05:35,45.0205,-93.218,82.89,33,20,10.36
431,Derzhavinsk,KZ,2022-06-28 00:05:36,51.1,66.3167,53.02,73,3,7.09
432,Bathsheba,BB,2022-06-28 00:05:36,13.2167,-59.5167,83.01,78,40,20.71
433,Jiazi,CN,2022-06-28 00:05:36,22.8779,116.067,82.89,80,78,3.06
434,Kendari,ID,2022-06-28 00:05:37,-3.945,122.4989,76.75,89,95,1.81
435,Wattegama,LK,2022-06-28 00:05:37,6.7989,81.4808,74.8,77,99,3.22
436,Erenhot,CN,2022-06-28 00:05:37,43.6475,111.9767,63.63,81,99,15.03
437,Alyangula,AU,2022-06-28 00:05:38,-13.8483,136.4192,77.77,68,89,17.36
438,Kerema,PG,2022-06-28 00:05:38,-7.9631,145.7785,82.47,77,88,6.46
439,Weligama,LK,2022-06-28 00:05:38,5.9667,80.4167,78.04,87,89,11.45
440,Patur,IN,2022-06-28 00:05:39,20.45,76.9333,79.34,79,79,8.93
441,Brae,GB,2022-06-28 00:05:39,60.3964,-1.353,52.7,96,21,8.86
442,Springbok,ZA,2022-06-28 00:05:39,-29.6643,17.8865,57.72,31,0,19.53
443,Ilembula,TZ,2022-06-28 00:05:39,-8.9,34.5833,53.19,78,21,11.59
444,Mbandaka,CD,2022-06-28 00:05:40,0.0487,18.2603,69.6,96,100,2.04
445,Carauari,BR,2022-06-28 00:05:40,-4.8828,-66.8958,76.89,77,73,1.43
446,Pringsewu,ID,2022-06-28 00:05:40,-5.3582,104.9744,74.07,98,100,2.71
447,Makakilo City,US,2022-06-28 00:01:21,21.3469,-158.0858,82.69,59,68,17.63
448,Recreio,BR,2022-06-28 00:05:41,-21.525,-42.4692,58.44,80,58,2.64
449,Tatarani,RO,2022-06-28 00:05:41,45.0,25.2667,66.49,99,99,6.24
450,Huntsville,US,2022-06-28 00:05:39,34.7304,-86.5861,84.0,55,0,8.05
451,Shanhetun,CN,2022-06-28 00:05:41,44.7,127.2,66.4,96,100,11.25
452,Price,US,2022-06-28 00:05:42,39.5994,-110.8107,85.26,17,0,5.75
453,Sarangani,PH,2022-06-28 00:05:42,5.4033,125.4636,83.05,76,99,9.13
454,Nyandoma,RU,2022-06-28 00:05:42,61.669,40.1991,40.55,87,7,5.77
455,Aklavik,CA,2022-06-28 00:05:43,68.2191,-135.0107,73.62,43,97,5.35
456,Clyde River,CA,2022-06-28 00:02:22,70.4692,-68.5914,34.03,100,100,8.05
457,Ziyang,CN,2022-06-28 00:05:43,29.2497,117.8547,84.78,73,100,3.11
458,Acapulco,MX,2022-06-28 00:05:44,16.8634,-99.8901,84.02,74,40,4.61
459,Harrisburg,US,2022-06-28 00:05:45,40.2737,-76.8844,80.74,50,0,12.66
460,Yamethin,MM,2022-06-28 00:05:45,20.4333,96.15,77.34,82,100,8.19
461,Kolokani,ML,2022-06-28 00:05:45,13.5728,-8.0339,90.05,35,63,5.14
462,Muroto,JP,2022-06-28 00:05:45,33.2833,134.15,78.8,89,29,9.53
463,Krasnorechenskiy,RU,2022-06-28 00:05:46,44.6265,135.3532,58.42,99,100,3.27
464,San Carlos De Bariloche,AR,2022-06-28 00:02:39,-41.1456,-71.3082,36.27,96,100,9.4
465,Kingman,US,2022-06-28 00:03:09,35.1894,-114.053,102.18,17,40,19.57
466,Calabozo,VE,2022-06-28 00:05:46,8.9242,-67.4293,74.84,89,96,4.74
467,Martapura,ID,2022-06-28 00:05:46,-3.4167,114.85,75.29,100,20,3.44
468,Aviles,ES,2022-06-28 00:05:47,43.5547,-5.9248,61.99,72,75,2.3
469,Arbazh,RU,2022-06-28 00:05:47,57.6804,48.3065,42.55,88,0,6.46
470,Hobyo,SO,2022-06-28 00:05:47,5.3505,48.5268,77.49,72,46,25.99
471,Deputatskiy,RU,2022-06-28 00:05:48,69.3,139.9,31.89,99,100,1.23
472,Inta,RU,2022-06-28 00:05:48,66.0317,60.1659,39.6,87,100,17.45
473,Tanggu,CN,2022-06-28 00:05:48,39.0211,117.6469,76.96,67,60,11.41
474,Kahului,US,2022-06-28 00:05:49,20.8947,-156.47,89.62,57,40,24.16
475,Katangli,RU,2022-06-28 00:05:49,51.7102,143.2326,50.68,88,99,5.82
476,Balakhninskiy,RU,2022-06-28 00:05:49,58.0106,114.2769,67.73,85,51,3.65
477,Kijang,KR,2022-06-28 00:05:49,35.2442,129.2139,80.33,96,100,18.68
478,Labuhan,ID,2022-06-28 00:05:50,-6.8844,112.2051,75.88,84,65,12.12
479,Hay River,CA,2022-06-28 00:05:50,60.8156,-115.7999,61.83,41,65,7.63
480,Talaya,RU,2022-06-28 00:05:50,61.3833,152.75,80.33,29,8,15.08
481,Camacha,PT,2022-06-28 00:05:51,33.0833,-16.3333,63.82,68,20,11.5
482,Yulara,AU,2022-06-28 00:05:51,-25.2406,130.9889,53.2,47,95,15.05
483,Thung Song,TH,2022-06-28 00:05:51,8.1645,99.6804,76.05,93,95,1.95
484,Kalaleh,IR,2022-06-28 00:05:52,37.3807,55.4916,76.12,64,0,2.66
485,Jega,NG,2022-06-28 00:05:52,12.2175,4.3792,84.63,50,94,3.29
486,Tarko-Sale,RU,2022-06-28 00:05:52,64.9225,77.785,57.04,94,100,13.44
487,Dubbo,AU,2022-06-28 00:05:52,-32.25,148.6167,41.13,75,2,11.5
488,Pangnirtung,CA,2022-06-28 00:05:53,66.1451,-65.7125,39.42,97,100,3.94
489,Broome,US,2022-06-28 00:05:53,42.2506,-75.833,68.18,68,0,11.5
490,Shambu,ET,2022-06-28 00:05:53,9.5667,37.1,48.0,92,95,1.3
491,Lovozero,RU,2022-06-28 00:05:54,68.005,35.0117,43.93,80,0,5.97
492,Basco,PH,2022-06-28 00:05:54,20.4487,121.9702,84.2,78,84,17.87
493,Kyzyl-Suu,KG,2022-06-28 00:05:54,42.3414,78.0056,61.43,53,54,4.92
494,Capitan Bado,PY,2022-06-28 00:05:55,-23.2667,-55.5333,62.98,68,33,8.86
495,Rio Branco,BR,2022-06-28 00:05:55,-9.9747,-67.81,74.01,88,0,2.3
496,Kirakira,SB,2022-06-28 00:05:55,-10.4544,161.9205,77.68,90,95,7.49
497,Santiago,CL,2022-06-28 00:04:36,-33.4569,-70.6483,52.86,75,75,6.91
498,Kavieng,PG,2022-06-28 00:05:56,-2.5744,150.7967,84.78,67,100,12.8
499,Hasaki,JP,2022-06-28 00:05:56,35.7333,140.8333,88.29,73,92,2.77
500,Karoi,ZW,2022-06-28 00:05:56,-16.8099,29.6925,48.94,79,28,6.53
501,Zhanaozen,KZ,2022-06-28 00:05:57,43.3,52.8,85.32,31,1,23.24
502,Canchungo,GW,2022-06-28 00:05:57,12.0672,-16.0333,80.78,83,72,5.79
503,Bowen,AU,2022-06-28 00:05:57,-20.0167,148.2333,65.68,59,51,18.63
504,Rupert,US,2022-06-28 00:05:58,42.6191,-113.6772,91.35,16,0,5.75
505,Kattivakkam,IN,2022-06-28 00:05:58,13.2167,80.3167,83.07,92,97,10.58
506,Luanda,AO,2022-06-28 00:02:23,-8.8368,13.2343,68.54,90,27,8.19
507,Ahipara,NZ,2022-06-28 00:05:59,-35.1667,173.1667,58.53,89,100,10.45
508,Tautira,PF,2022-06-28 00:06:00,-17.7333,-149.15,79.29,73,15,15.75
509,Novikovo,RU,2022-06-28 00:06:00,51.1537,37.8879,65.66,84,1,4.05
510,Banda Aceh,ID,2022-06-28 00:06:00,5.5577,95.3222,79.23,82,100,8.95
511,Del Rio,US,2022-06-28 00:06:01,29.3627,-100.8968,89.71,43,40,18.41
512,Kaseda,JP,2022-06-28 00:06:01,31.4167,130.3167,80.67,79,96,8.37
513,Dinghai,CN,2022-06-28 00:06:02,26.2847,119.7936,77.9,87,92,4.88
514,Vestmannaeyjar,IS,2022-06-28 00:06:02,63.4427,-20.2734,49.82,90,99,11.05
515,Kutum,SD,2022-06-28 00:06:03,14.2,24.6667,79.59,43,98,5.17
516,Sayyan,YE,2022-06-28 00:06:03,15.1718,44.3244,68.74,26,100,8.12
517,Diamantino,BR,2022-06-28 00:06:03,-14.4086,-56.4461,71.19,41,0,3.67
518,Shahreza,IR,2022-06-28 00:06:04,32.0339,51.8794,74.55,15,1,4.23
519,Ko Samui,TH,2022-06-28 00:06:04,9.5357,99.9357,82.65,77,82,9.8
520,Batagay-Alyta,RU,2022-06-28 00:06:05,67.8006,130.4114,36.03,96,99,4.59
521,Zeya,RU,2022-06-28 00:06:05,53.75,127.2667,68.74,83,69,1.97
522,Buala,SB,2022-06-28 00:06:06,-8.145,159.5921,83.66,71,94,6.46
523,Katherine,AU,2022-06-28 00:06:06,-14.4667,132.2667,71.92,43,75,18.41
524,Samarai,PG,2022-06-28 00:06:07,-10.6167,150.6667,82.31,77,100,9.48
525,Krasnyy Profintern,RU,2022-06-28 00:06:07,57.7446,40.435,55.42,71,18,7.47
526,Auki,SB,2022-06-28 00:06:08,-8.7676,160.7034,82.83,73,100,3.74
527,Salinas,US,2022-06-28 00:04:53,36.6777,-121.6555,98.56,60,0,16.11
528,Mingaora,PK,2022-06-28 00:06:08,34.7758,72.3625,78.82,37,0,6.06
529,Acajutla,SV,2022-06-28 00:06:08,13.5928,-89.8275,80.74,81,66,2.37
530,Preobrazheniye,RU,2022-06-28 00:06:09,42.9019,133.9064,62.67,100,100,2.93
531,Maniitsoq,GL,2022-06-28 00:06:09,65.4167,-52.9,40.51,96,100,7.54
532,Yumen,CN,2022-06-28 00:06:09,40.2833,97.2,81.23,19,62,7.23
533,Pizarro,CO,2022-06-28 00:06:10,4.9533,-77.366,76.78,87,72,6.17
534,Karratha,AU,2022-06-28 00:06:10,-20.7377,116.8463,64.11,40,0,15.77
535,Jacareacanga,BR,2022-06-28 00:06:11,-6.2222,-57.7528,75.09,61,8,2.17
536,Bonthe,SL,2022-06-28 00:06:11,7.5264,-12.505,77.74,88,95,6.6
537,Catamarca,AR,2022-06-28 00:06:12,-28.4696,-65.7852,46.78,97,89,1.99
538,Bayangol,RU,2022-06-28 00:06:12,50.6977,103.4656,68.56,51,36,1.79
539,Oriximina,BR,2022-06-28 00:06:12,-1.7656,-55.8661,75.33,91,87,3.89
540,Adrar,MR,2022-06-28 00:06:13,20.5022,-10.0711,89.49,15,0,11.36
541,Kastamonu,TR,2022-06-28 00:06:13,41.5,33.6667,52.84,96,74,1.61
542,Douglas,US,2022-06-28 00:06:13,41.3,-96.167,80.53,35,0,10.36
543,Ossora,RU,2022-06-28 00:06:14,59.2353,163.0719,61.68,73,9,6.91
544,Aleksandrov Gay,RU,2022-06-28 00:06:14,50.147,48.5704,64.35,53,0,6.33
545,Namatanai,PG,2022-06-28 00:06:15,-3.6667,152.4333,84.54,62,97,6.69
546,Amzacea,RO,2022-06-28 00:06:15,43.95,28.4,70.29,86,69,8.52
547,Vostok,RU,2022-06-28 00:06:15,46.4856,135.8833,65.05,68,100,3.04
548,Bad Bevensen,DE,2022-06-28 00:06:16,53.0833,10.5833,65.59,90,92,8.23
549,Broken Hill,AU,2022-06-28 00:06:16,-31.95,141.4333,47.34,55,0,7.83
550,Opuwo,NA,2022-06-28 00:06:18,-18.0607,13.84,55.4,43,0,8.9
551,Olga,RU,2022-06-28 00:06:18,43.7444,135.2892,57.34,99,100,8.34
552,Atar,MR,2022-06-28 00:06:20,20.5169,-13.0499,90.82,16,0,12.84
553,Jawar,IN,2022-06-28 00:06:20,23.0,76.5,79.18,77,100,10.49
554,Roma,US,2022-06-28 00:06:20,43.2128,-75.4557,67.37,57,100,8.05
555,Besikduzu,TR,2022-06-28 00:06:21,41.052,39.2284,67.89,77,97,4.29
556,Livingstone,ZM,2022-06-28 00:06:21,-17.8419,25.8543,56.52,57,62,10.69
557,Tocopilla,CL,2022-06-28 00:06:22,-22.092,-70.1979,65.86,63,100,13.73
558,Nizhneudinsk,RU,2022-06-28 00:06:22,54.9076,99.0276,71.47,71,45,3.36
559,Port Lincoln,AU,2022-06-28 00:06:22,-34.7333,135.8667,52.95,62,40,14.09
560,Valparaiso,CL,2022-06-28 00:02:12,-33.0393,-71.6273,54.48,86,51,7.85
